"Variant id","Variant title",SKU,Barcode,"Product id","Product title","Product link",Vendor,Price,"Compare at price","Inventory Item ID","Cost per item","Variant Inventory Qty",Published
13597484941360,"add to Club box / Unisex Large",PBSCHWAG_ILCUL,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606920752,,-5,draft
13597484974128,"add to Club box / Unisex X Large",PBSCHWAG_ILCUXL,,1481930375216,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_20,"Picky Bars",20.00,"20.00 ",13712606953520,,0,draft
13597486579760,"Buy Now / Women's Small",PBSCHWAG_ILCWS,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608526384,,-3,draft
13597486612528,"Buy Now / Women's Medium",PBSCHWAG_ILCWM,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608559152,,-4,draft
13597486645296,"Buy Now / Women's Large",PBSCHWAG_ILCWL,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608591920,,-3,draft
13597486678064,"Buy Now / Women's X Large",PBSCHWAG_ILCWXL,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608624688,,-1,draft
13597486710832,"Buy Now / Unisex Small",PBSCHWAG_ILCUS,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608657456,,0,draft
13597486743600,"Buy Now / Unisex Medium",PBSCHWAG_ILCUM,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608690224,,-3,draft
13597486776368,"Buy Now / Unisex Large",PBSCHWAG_ILCUL,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608722992,,-2,draft
13597486809136,"Buy Now / Unisex X Large",PBSCHWAG_ILCUXL,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608755760,,0,draft
13597486841904,"add to Club box / Women's Small",PBSCHWAG_ILCWS,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608788528,,-13,draft
13597486874672,"add to Club box / Women's Medium",PBSCHWAG_ILCWM,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608821296,,-13,draft
13597486907440,"add to Club box / Women's Large",PBSCHWAG_ILCWL,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608854064,,-7,draft
13597486940208,"add to Club box / Women's X Large",PBSCHWAG_ILCWXL,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608886832,,-2,draft
13597486972976,"add to Club box / Unisex Small",PBSCHWAG_ILCUS,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608919600,,-6,draft
13597487005744,"add to Club box / Unisex Medium",PBSCHWAG_ILCUM,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608952368,,-9,draft
13597487038512,"add to Club box / Unisex Large",PBSCHWAG_ILCUL,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712608985136,,-2,draft
13597487071280,"add to Club box / Unisex X Large",PBSCHWAG_ILCUXL,,1481930473520,"I Love Carbs Club Bundle",https:///products/i-love-carbs-club-bundle_30,"Picky Bars",17.50,"17.50 ",13712609017904,,-2,draft
13600253313072,"Unisex Small",PBSCHWAG_ILCUS,,1482639376432,"I Love Carbs Tee",https:///products/i-love-carbs-tee,"Picky Bars",25.00,"25.00 ",13719439704112,,0,active
13600253345840,"Unisex Medium",PBSCHWAG_ILCUM,,1482639376432,"I Love Carbs Tee",https:///products/i-love-carbs-tee,"Picky Bars",25.00,"25.00 ",13719439736880,,-1,active
13600253378608,"Unisex Large",PBSCHWAG_ILCUL,,1482639376432,"I Love Carbs Tee",https:///products/i-love-carbs-tee,"Picky Bars",25.00,"25.00 ",13719439769648,,0,active
13600253411376,"Unisex XL",PBSCHWAG_ILCUXL,,1482639376432,"I Love Carbs Tee",https:///products/i-love-carbs-tee,"Picky Bars",25.00,"25.00 ",13719439802416,,-1,active
32195532619824,"Unisex XXL",PBSCHWAG_ILCUXXL,,1482639376432,"I Love Carbs Tee",https:///products/i-love-carbs-tee,"Picky Bars",25.00,"25.00 ",33821781229616,,0,active
13600253182000,"Women's Small",PBSCHWAG_ILCWS,,1482639376432,"I Love Carbs Tee",https:///products/i-love-carbs-tee,"Picky Bars",25.00,"25.00 ",13719439573040,,0,active
13600253214768,"Women's Medium",PBSCHWAG_ILCWM,,1482639376432,"I Love Carbs Tee",https:///products/i-love-carbs-tee,"Picky Bars",25.00,"25.00 ",13719439605808,,0,active
13600253247536,"Women's Large",PBSCHWAG_ILCWL,,1482639376432,"I Love Carbs Tee",https:///products/i-love-carbs-tee,"Picky Bars",25.00,"25.00 ",13719439638576,,0,active
32220239757360,"Women's XL",PBSCHWAG_ILCWXL,,1482639376432,"I Love Carbs Tee",https:///products/i-love-carbs-tee,"Picky Bars",25.00,"25.00 ",33848236572720,,0,active
13600253280304,"Women's XXL",PBSCHWAG_ILCWXXL,,1482639376432,"I Love Carbs Tee",https:///products/i-love-carbs-tee,"Picky Bars",25.00,"25.00 ",13719439671344,,-1,active
21418448355376,,PBMECH-2WAYB,,2123992367152,"Two-way Beanie",https:///products/two-way-beanie,"Picky Bars",29.00,"29.00 ",21670825263152,,0,active
21418547937328,,PBMERCH-SPH,,2124024053808,"Soul Patch Hat",https:///products/soul-patch-hat,"Picky Bars",19.99,"19.99 ",21670950076464,,0,active
21418567139376,,BOTCARBS,,2130914639920,"I Love Carbs Water Bottle",https:///products/carbs-water-bottle,"Picky Bars",14.99,"14.99 ",21670978420784,,0,active
21456229990448,"Women's Small",PBBUNDLE_ILCWS,,2135001858096,"Carb Love Bundle",https:///products/carb-love-gift-bundle,"Picky Bars",49.00,"49.00 ",21711330181168,,0,active
21456230055984,"Women's Medium",PBBUNDLE_ILCWM,,2135001858096,"Carb Love Bundle",https:///products/carb-love-gift-bundle,"Picky Bars",49.00,"49.00 ",21711330213936,,0,active
21456230088752,"Women's Large",PBBUNDLE_ILCWL,,2135001858096,"Carb Love Bundle",https:///products/carb-love-gift-bundle,"Picky Bars",49.00,"49.00 ",21711330246704,,0,active
21456230154288,"Women's X Large",PBBUNDLE_ILCWXL,,2135001858096,"Carb Love Bundle",https:///products/carb-love-gift-bundle,"Picky Bars",49.00,"49.00 ",21711330279472,,0,active
21456230219824,"Unisex Small",PBBUNDLE_ILCUS,,2135001858096,"Carb Love Bundle",https:///products/carb-love-gift-bundle,"Picky Bars",49.00,"49.00 ",21711330312240,,0,active
21456230252592,"Unisex Medium",PBBUNDLE_ILCUM,,2135001858096,"Carb Love Bundle",https:///products/carb-love-gift-bundle,"Picky Bars",49.00,"49.00 ",21711330345008,,0,active
21456230318128,"Unisex Large",PBBUNDLE_ILCUL,,2135001858096,"Carb Love Bundle",https:///products/carb-love-gift-bundle,"Picky Bars",49.00,"49.00 ",21711330377776,,0,active
21456230350896,"Unisex X Large",PBBUNDLE_ILCUXL,,2135001858096,"Carb Love Bundle",https:///products/carb-love-gift-bundle,"Picky Bars",49.00,"49.00 ",21711330410544,,0,active
21456331407408,,PBBUNDLE_PT,,2135014277168,"Patch Together Bundle",https:///products/patch-together-gift-bundle,"Picky Bars",42.50,"42.50 ",21711455584304,,-20,active
30298256146480,"Believe (Blue)",PBBUNDLE_LFF_BLUE,,2135015751728,"Lauren's Favs Bundle",https:///products/laurens-favs-gift-bundle,"Picky Bars",35.00,"35.00 ",31691621695536,,33918120,draft
30298271252528,"Compete (Orange)",PBBUNDLE_LFF_ORANGE,,2135015751728,"Lauren's Favs Bundle",https:///products/laurens-favs-gift-bundle,"Picky Bars",35.00,"35.00 ",31691636801584,,5671545,draft
21508040884272,Small,PB_Zip-UpHoodie_S,,2139180138544,"Zip-up Hoodie",https:///products/zip-up-hoodie-1,"Picky Bars",25.00,"50.00 ",21765595168816,,0,active
21508066705456,Medium,PB_Zip-UpHoodie_M,,2139180138544,"Zip-up Hoodie",https:///products/zip-up-hoodie-1,"Picky Bars",25.00,"50.00 ",21765636161584,,0,active
21508068343856,Large,PB_Zip-UpHoodie_L,,2139180138544,"Zip-up Hoodie",https:///products/zip-up-hoodie-1,"Picky Bars",25.00,"50.00 ",21765637177392,,0,active
21508068376624,"X Large",PB_Zip-UpHoodie_XL,,2139180138544,"Zip-up Hoodie",https:///products/zip-up-hoodie-1,"Picky Bars",25.00,"50.00 ",21765637832752,,0,active
21635074621488,,PBSCHWAG_CARBSTOTE,,2151832289328,"I Love Carbs Tote",https:///products/i-love-carbs-tote,"Picky Bars",19.00,"19.00 ",21905495654448,,0,active
21865431302192,"Single bag",PBJ-M1,853982004975,2173510221872,"PB&J All Day",https:///products/pb-j-all-day,"Peanut Butter, Berries, Flax & Cashews",13.95,"13.95 ",22205996597296,,-2416,active
21865431367728,"Picky Club (10% off)",PBJ-M1_PC10,,2173510221872,"PB&J All Day",https:///products/pb-j-all-day,"Peanut Butter, Berries, Flax & Cashews",12.56,"12.56 ",22205996662832,,-30512,active
21865431400496,"Picky Club (20% off)",PBJ-M1_PC20,,2173510221872,"PB&J All Day",https:///products/pb-j-all-day,"Peanut Butter, Berries, Flax & Cashews",11.16,"11.16 ",22205996695600,,-35440,active
21865431433264,"Picky Club (30% off)",PBJ-M1_PC30,,2173510221872,"PB&J All Day",https:///products/pb-j-all-day,"Peanut Butter, Berries, Flax & Cashews",9.77,"9.77 ",22205996728368,,-77739,active
30932794409008,,PBJ-M1,853982004975,2173511008304,"PB&J All Day Granola",https:///products/pb-j-all-day-granola,"Peanut Butter, Berries & Cashews",13.95,"13.95 ",32370599264304,,-1178,active
21905500897328,,RFCFES,"97816356519 11",2176906166320,"Run Fast. Cook Fast. Eat Slow.",https:///products/run-fast-cook-fast-eat-slow,"Picky Bars",25.00,"25.00 ",22258818678832,,0,active
21913213304880,,PBBUNDLE_PI,,2177822392368,"Picky Intro Bundle",https:///products/picky-intro-bundle,"Picky Bars",49.00,"49.00 ",22268216246320,,0,active
23106874671152,"Single bag",SM-M1,853982004098,2347199332400,"Sassy Molassy",https:///products/sassy-molassy-granola-10-serving-bag,"Ginger, Molasses, Goji Berries, Coconut & Seeds",13.95,"13.95 ",23706095976496,,-1672,active
23106874703920,"Picky Club (10% off)",SM-M1_PC10,,2347199332400,"Sassy Molassy",https:///products/sassy-molassy-granola-10-serving-bag,"Ginger, Molasses, Goji Berries, Coconut & Seeds",12.56,"12.56 ",23706096009264,,-25072,active
23106874736688,"Picky Club (20% off)",SM-M1_PC20,,2347199332400,"Sassy Molassy",https:///products/sassy-molassy-granola-10-serving-bag,"Ginger, Molasses, Goji Berries, Coconut & Seeds",11.16,"11.16 ",23706096042032,,-30889,active
23106874769456,"Picky Club (30% off)",SM-M1_PC30,,2347199332400,"Sassy Molassy",https:///products/sassy-molassy-granola-10-serving-bag,"Ginger, Molasses, Goji Berries, Coconut & Seeds",9.77,"9.77 ",23706096074800,,-64240,active
30932797554736,,SM-M1,853982004098,2347219615792,"Sassy Molassy Granola",https:///products/sassy-molassy-granola,"Ginger, Molasses, Goji Berries, Coconut & Seeds",13.95,"13.95 ",32370602541104,,-606,active
28770367832112,"Women's Small",CLUBSHIRT_BLK_WS,,3745387413552,"Clubbers Picky Club Tee",https:///products/copy-of-picky-club-exclusive-tee,"Picky Bars",10.00,"25.00 ",29787686174768,,0,active
28770367930416,"Women's Medium",CLUBSHIRT_BLK_WM,,3745387413552,"Clubbers Picky Club Tee",https:///products/copy-of-picky-club-exclusive-tee,"Picky Bars",10.00,"25.00 ",29787686273072,,0,active
28770367995952,"Women's Large",CLUBSHIRT_BLK_WL,,3745387413552,"Clubbers Picky Club Tee",https:///products/copy-of-picky-club-exclusive-tee,"Picky Bars",10.00,"25.00 ",29787686404144,,0,active
28770368192560,"Women's X Large",CLUBSHIRT_BLK_WXL,,3745387413552,"Clubbers Picky Club Tee",https:///products/copy-of-picky-club-exclusive-tee,"Picky Bars",10.00,"25.00 ",29787686535216,,0,active
28770368258096,"Unisex Small",CLUBSHIRT_BLK_MS,,3745387413552,"Clubbers Picky Club Tee",https:///products/copy-of-picky-club-exclusive-tee,"Picky Bars",10.00,"25.00 ",29787686600752,,0,active
28770368356400,"Unisex Medium",CLUBSHIRT_BLK_MM,,3745387413552,"Clubbers Picky Club Tee",https:///products/copy-of-picky-club-exclusive-tee,"Picky Bars",10.00,"25.00 ",29787686699056,,0,active
28770368454704,"Unisex Large",CLUBSHIRT_BLK_ML,,3745387413552,"Clubbers Picky Club Tee",https:///products/copy-of-picky-club-exclusive-tee,"Picky Bars",10.00,"25.00 ",29787686797360,,0,active
28770368553008,"Unisex X Large",CLUBSHIRT_BLK_MXL,,3745387413552,"Clubbers Picky Club Tee",https:///products/copy-of-picky-club-exclusive-tee,"Picky Bars",10.00,"25.00 ",29787686895664,,0,active
28863480430640,,PBBUNDLE_BOP,,3767214932016,"Dad Bundle",https:///products/dad-bundle,"Picky Bars",31.25,"31.25 ",29913697517616,,-381,active
29361623105584,Teal,BACK2SCHOOLBOTMEGA,,3859005145136,"Back to School Bundle",https:///products/back-to-school-bundle,"Picky Bars",45.00,"45.00 ",30546191679536,,0,active
29361623138352,Yellow,BACK2SCHOOLBOTALMOND,,3859005145136,"Back to School Bundle",https:///products/back-to-school-bundle,"Picky Bars",45.00,"45.00 ",30546191712304,,0,active
30287469346864,,BELIEVE19BLUE,9781937715601,4124470280240,"Believe Training Journal",https:///products/believe-training-journal-blue,"Picky Bars",22.00,"22.00 ",31680828899376,,224,draft
30287514632240,,COMPETE19ORANGE,9781937715618,4124480897072,"Compete Training Journal",https:///products/compete-training-journal-orange,"Picky Bars",22.00,"22.00 ",31680874151984,,0,active
30299740536880,,VEGANBUNDLE_2,,4126410407984,"Vegan Bundle",https:///products/vegan-bundle,"Picky Oats + Picky Bars",29.95,"32.49 ",31693106118704,,-349,draft
30385204690992,"PB&J All Day",PBBUNDLE_PickyFix_PBJ,,4178470142000,"Picky Fix Bundle",https:///products/picky-fix-bundle,"Picky Bars",30.00,"30.00 ",31780026056752,,-158,active
30385204723760,"Sassy Molassy",PBBUNDLE_PickyFix_Sassy,,4178470142000,"Picky Fix Bundle",https:///products/picky-fix-bundle,"Picky Bars",30.00,"30.00 ",31780026089520,,-50,active
30892052086832,,PB05,,4288397639728,"Bar Mystery Pack",https:///products/bar-mystery-pack,"Picky Bars",45.00,"45.00 ",32317076832304,,-1692,active
30892144197680,,LMN01,853982004005,4288418119728,"Copy of Lauren's Mega Nuts",https:///products/copy-of-laurens-mega-nuts,"Peanut Butter, Fruit & Honey",2.75,"2.75 ",32317168123952,,-2003,active
31196326854704,,PBBUNDLE_JESSESFAVS,,4341192556592,"Jesse's Favs Bundle",https:///products/jesses-favs-bundle,"Picky Bars",30.00,"30.00 ",32690396626992,,0,active
31196054585392,,CHOCOLATEBUNDLE,,4341192851504,"Chocolate Lovers",https:///products/chocolate-lovers,"Picky Oats + Picky Bars",20.00,"20.00 ",32690117312560,,-77,draft
31196055109680,,SAVORY+SWEET,,4341193015344,"Savory + Sweet",https:///products/savory-sweet,"Picky Oats + Performance Granola",14.00,"14.00 ",32690117836848,,0,active
31220128940080,KOM,STRAVA-KOM,,4345644154928,"Strava Challenge Bundle",https:///products/strava-kom-qom-thanksgiving-bundle,"Picky Bars",15.00,"31.00 ",32714895949872,,-220,active
31220128972848,QOM,STRAVA-QOM,,4345644154928,"Strava Challenge Bundle",https:///products/strava-kom-qom-thanksgiving-bundle,"Picky Bars",15.00,"31.00 ",32714895982640,,-139,active
31287930028080,"Unisex Small",MTN-S,,4357795446832,"Mountains Tee",https:///products/mountains-tee,"Picky Bars",25.00,"25.00 ",32786750242864,,-1,active
31287930060848,"Unisex Medium",MTN-M,,4357795446832,"Mountains Tee",https:///products/mountains-tee,"Picky Bars",25.00,"25.00 ",32786750275632,,0,active
31287930093616,"Unisex Large",MTN-L,,4357795446832,"Mountains Tee",https:///products/mountains-tee,"Picky Bars",25.00,"25.00 ",32786750308400,,0,active
31287930126384,"Unisex X Large",MTN-XL,,4357795446832,"Mountains Tee",https:///products/mountains-tee,"Picky Bars",25.00,"25.00 ",32786750341168,,0,active
31287930159152,"Women's Small",MTN-WS,,4357795446832,"Mountains Tee",https:///products/mountains-tee,"Picky Bars",25.00,"25.00 ",32786750373936,,0,active
31287930191920,"Women's Medium",MTN-WM,,4357795446832,"Mountains Tee",https:///products/mountains-tee,"Picky Bars",25.00,"25.00 ",32786750406704,,0,active
31287930224688,"Women's Large",MTN-WL,,4357795446832,"Mountains Tee",https:///products/mountains-tee,"Picky Bars",25.00,"25.00 ",32786750439472,,0,active
31287930257456,"Women's X Large",MTN-WXL,,4357795446832,"Mountains Tee",https:///products/mountains-tee,"Picky Bars",25.00,"25.00 ",32786750472240,,0,active
31288007721008,"$100 / Electronic",CLUBGIFT-100-E,,4357820874800,"Gift the Picky Club",https:///products/gift-the-picky-club,"Picky Bars",100.00,"100.00 ",32786840748080,,-8,active
31308093915184,"$100 / Snail Mail",CLUBGIFT-100-snail,,4357820874800,"Gift the Picky Club",https:///products/gift-the-picky-club,"Picky Bars",100.00,"100.00 ",32807118635056,,-2,active
31308110004272,"$200 / Electronic",CLUBGIFT-200-E,,4357820874800,"Gift the Picky Club",https:///products/gift-the-picky-club,"Picky Bars",200.00,"200.00 ",32807134724144,,0,active
31308113739824,"$200 / Snail Mail",CLUBGIFT-200-snail,,4357820874800,"Gift the Picky Club",https:///products/gift-the-picky-club,"Picky Bars",200.00,"200.00 ",32807138492464,,-2,active
31308119801904,"$500 / Electronic",GIFTCLUB-500-E,,4357820874800,"Gift the Picky Club",https:///products/gift-the-picky-club,"Picky Bars",500.00,"500.00 ",32807144620080,,0,active
31308121145392,"$500 / Snail Mail",CLUBGIFT-500-snail,,4357820874800,"Gift the Picky Club",https:///products/gift-the-picky-club,"Picky Bars",500.00,"500.00 ",32807145635888,,0,active
31302629130288,,TRIALPACK,,4360585642032,"Trial Pack",https:///products/trial-pack,"Lauren's Mega Nuts, Ah, Fudge Nuts!, Blueberry Boomdizzle, Moroccan Your World, Smooth Caffeinator",13.75,"13.75 ",32801641693232,,-943,active
31505773723696,"Single bar",CH01,853982004357,4403115655216,"Chai and Catch Me Auto renew",https:///products/chai-and-catch-me-1,"Almonds, Ginger & Cardamom",2.75,"2.75 ",33015144284208,,-2253,active
31505773756464,"10 Bars",CH10,853982004364,4403115655216,"Chai and Catch Me Auto renew",https:///products/chai-and-catch-me-1,"Almonds, Ginger & Cardamom",27.50,"27.50 ",33015144316976,,-125,active
31505773789232,"Picky Club (10% off)",CH01_PC10,,4403115655216,"Chai and Catch Me Auto renew",https:///products/chai-and-catch-me-1,"Almonds, Ginger & Cardamom",2.47,"2.47 ",33015144349744,,-26682,active
31505773822000,"Picky Club (20% off)",CH01_PC20,,4403115655216,"Chai and Catch Me Auto renew",https:///products/chai-and-catch-me-1,"Almonds, Ginger & Cardamom",2.20,"2.20 ",33015144382512,,-32338,active
31505773854768,"Picky Club (30% off)",CH01_PC30,,4403115655216,"Chai and Catch Me Auto renew",https:///products/chai-and-catch-me-1,"Almonds, Ginger & Cardamom",1.92,"1.92 ",33015144415280,,-81328,active
31505773887536,"Single bar",AA01,853982004012,4403115687984,"All-in Almond",https:///products/all-in-almond-1,"Almonds, Apricots & Chocolate Chips",2.75,"2.75 ",33015144448048,,-2843,active
31505773953072,"10 Bars",AA10,853982004043,4403115687984,"All-in Almond",https:///products/all-in-almond-1,"Almonds, Apricots & Chocolate Chips",27.50,"27.50 ",33015144480816,,-137,active
31505774051376,"Picky Club (10% off)",AA01_PC10,,4403115687984,"All-in Almond",https:///products/all-in-almond-1,"Almonds, Apricots & Chocolate Chips",2.47,"2.47 ",33015144513584,,-32142,active
31505774116912,"Picky Club (20% off)",AA01_PC20,,4403115687984,"All-in Almond",https:///products/all-in-almond-1,"Almonds, Apricots & Chocolate Chips",2.20,"2.20 ",33015144546352,,-40724,active
31505774182448,"Picky Club (30% off)",AA01_PC30,,4403115687984,"All-in Almond",https:///products/all-in-almond-1,"Almonds, Apricots & Chocolate Chips",1.92,"1.92 ",33015144579120,,-101386,active
31505773920304,"Single bar",BB01,853982004227,4403115720752,"Blueberry Boomdizzle Auto renew",https:///products/blueberry-boomdizzle-1,"Blueberries, Almonds & Vanilla",2.75,"2.75 ",33015144611888,,-2481,active
31505773985840,"10 Bars",BB10,853982004234,4403115720752,"Blueberry Boomdizzle Auto renew",https:///products/blueberry-boomdizzle-1,"Blueberries, Almonds & Vanilla",27.50,"27.50 ",33015144644656,,-942,active
31505774018608,"Picky Club (10% off)",BB01_PC10,,4403115720752,"Blueberry Boomdizzle Auto renew",https:///products/blueberry-boomdizzle-1,"Blueberries, Almonds & Vanilla",2.47,"2.47 ",33015144677424,,-27663,active
31505774084144,"Picky Club (20% off)",BB01_PC20,,4403115720752,"Blueberry Boomdizzle Auto renew",https:///products/blueberry-boomdizzle-1,"Blueberries, Almonds & Vanilla",2.20,"2.20 ",33015144710192,,-35366,active
31505774149680,"Picky Club (30% off)",BB01_PC30,,4403115720752,"Blueberry Boomdizzle Auto renew",https:///products/blueberry-boomdizzle-1,"Blueberries, Almonds & Vanilla",1.92,"1.92 ",33015144742960,,-91670,active
31505774215216,"Single bar",CR01,853982004241,4403115753520,"Cinnamon Roll'n",https:///products/cookie-doughpness-2,"Raisins, Walnuts & Cinnamon",2.75,"2.75 ",33015144775728,,-2114,active
31505774247984,"10 Bars",CR10,853982004258,4403115753520,"Cinnamon Roll'n",https:///products/cookie-doughpness-2,"Raisins, Walnuts & Cinnamon",27.50,"27.50 ",33015144808496,,-717,active
31505774280752,"Picky Club (10% off)",CR01_PC10,,4403115753520,"Cinnamon Roll'n",https:///products/cookie-doughpness-2,"Raisins, Walnuts & Cinnamon",2.47,"2.47 ",33015144841264,,-26076,active
31505774313520,"Picky Club (20% off)",CR01_PC20,,4403115753520,"Cinnamon Roll'n",https:///products/cookie-doughpness-2,"Raisins, Walnuts & Cinnamon",2.20,"2.20 ",33015144874032,,-34983,active
31505774346288,"Picky Club (30% off)",CR01_PC30,,4403115753520,"Cinnamon Roll'n",https:///products/cookie-doughpness-2,"Raisins, Walnuts & Cinnamon",1.92,"1.92 ",33015144906800,,-88777,active
31505774706736,"Single bar",LMN01,853982004005,4403115917360,"Lauren's Mega Nuts",https:///products/laurens-mega-nuts-1,"Peanut Butter, Fruit & Honey",2.75,"2.75 ",33015145332784,,-2629,active
31505774805040,"10 Bars",LMN10,853982004050,4403115917360,"Lauren's Mega Nuts",https:///products/laurens-mega-nuts-1,"Peanut Butter, Fruit & Honey",27.50,"27.50 ",33015145365552,,-961,active
31505774837808,"Picky Club (10% off)",LMN01_PC10,,4403115917360,"Lauren's Mega Nuts",https:///products/laurens-mega-nuts-1,"Peanut Butter, Fruit & Honey",2.47,"2.47 ",33015145398320,,-41775,active
31505774870576,"Picky Club (20% off)",LMN01_PC20,,4403115917360,"Lauren's Mega Nuts",https:///products/laurens-mega-nuts-1,"Peanut Butter, Fruit & Honey",2.20,"2.20 ",33015145431088,,-49725,active
31505774903344,"Picky Club (30% off)",LMN01_PC30,,4403115917360,"Lauren's Mega Nuts",https:///products/laurens-mega-nuts-1,"Peanut Butter, Fruit & Honey",1.92,"1.92 ",33015145496624,,-123800,active
31505774608432,"Single bar",NS01,853982004029,4403115982896,"Need for Seed",https:///products/need-for-seed-1,"Sunflower Butter, Honey & Chocolate",2.75,"2.75 ",33015145529392,,-1951,active
31505774641200,"10 Bars",NS10,853982004074,4403115982896,"Need for Seed",https:///products/need-for-seed-1,"Sunflower Butter, Honey & Chocolate",27.50,"27.50 ",33015145562160,,-812,active
31505774673968,"Picky Club (10% off)",NS01_PC10,,4403115982896,"Need for Seed",https:///products/need-for-seed-1,"Sunflower Butter, Honey & Chocolate",2.47,"2.47 ",33015145594928,,-34765,active
31505774739504,"Picky Club (20% off)",NS01_PC20,,4403115982896,"Need for Seed",https:///products/need-for-seed-1,"Sunflower Butter, Honey & Chocolate",2.20,"2.20 ",33015145627696,,-44863,active
31505774772272,"Picky Club (30% off)",NS01_PC30,,4403115982896,"Need for Seed",https:///products/need-for-seed-1,"Sunflower Butter, Honey & Chocolate",1.92,"1.92 ",33015145660464,,-120289,active
31505774936112,"Single bar",SC01,853982004036,4403116015664,"Smooth Caffeinator",https:///products/smooth-caffeinator-1,"Hazelnuts, Chocolate & Coffee",2.75,"2.75 ",33015145693232,,-2503,active
31505774968880,"Carton (10 bars)",SC10,853982004067,4403116015664,"Smooth Caffeinator",https:///products/smooth-caffeinator-1,"Hazelnuts, Chocolate & Coffee",27.50,"27.50 ",33015145726000,,-910,active
31505775001648,"Picky Club (10% off)",SC01_PC10,,4403116015664,"Smooth Caffeinator",https:///products/smooth-caffeinator-1,"Hazelnuts, Chocolate & Coffee",2.47,"2.47 ",33015145758768,,-33611,active
31505775034416,"Picky Club (20% off)",SC01_PC20,,4403116015664,"Smooth Caffeinator",https:///products/smooth-caffeinator-1,"Hazelnuts, Chocolate & Coffee",2.20,"2.20 ",33015145791536,,-41557,active
31505775067184,"Picky Club (30% off)",SC01_PC30,,4403116015664,"Smooth Caffeinator",https:///products/smooth-caffeinator-1,"Hazelnuts, Chocolate & Coffee",1.92,"1.92 ",33015145824304,,-95990,active
31505775099952,"Single bar",MYW01,853982004289,4403116048432,"Moroccan Your World",https:///products/moroccan-your-world-2,"Turmeric, Ginger & Pistachios",2.75,"2.75 ",33015145857072,,-1269,active
31505775132720,"10 Bars",MYW10,853982004296,4403116048432,"Moroccan Your World",https:///products/moroccan-your-world-2,"Turmeric, Ginger & Pistachios",27.50,"27.50 ",33015145889840,,-124,active
31505775165488,"Picky Club (10% off)",MYW01_PC10,,4403116048432,"Moroccan Your World",https:///products/moroccan-your-world-2,"Turmeric, Ginger & Pistachios",2.47,"2.47 ",33015145922608,,-25008,active
31505775198256,"Picky Club (20% off)",MYW01_PC20,,4403116048432,"Moroccan Your World",https:///products/moroccan-your-world-2,"Turmeric, Ginger & Pistachios",2.20,"2.20 ",33015145955376,,-31913,active
31505775231024,"Picky Club (30% off)",MYW01_PC30,,4403116048432,"Moroccan Your World",https:///products/moroccan-your-world-2,"Turmeric, Ginger & Pistachios",1.92,"1.92 ",33015145988144,,-79175,active
31505775362096,"Single bar",AFN01,853982004265,4403116146736,"Ah, Fudge Nuts! Auto renew",https:///products/ah-fudge-nuts-1,"Chocolate & Peanut Butter",2.75,"2.75 ",33015146217520,,-3294,active
31505775394864,"10 Bars",AFN10,853982004272,4403116146736,"Ah, Fudge Nuts! Auto renew",https:///products/ah-fudge-nuts-1,"Chocolate & Peanut Butter",27.50,"27.50 ",33015146250288,,-2255,active
