Internal ID,inventory_item_id,quantity,Internal ID,location_id
201,32352118210626,0,201,14
201,32352118210626,0,201,12
201,32352118210626,0,201,16
201,32352118210626,0,201,15
201,32352118210626,0,201,10
201,32352118210626,0,201,11
201,32352118210626,0,201,9
201,32352118210626,0,201,8
201,32352118210626,0,201,7
201,32352118210626,0,201,5
201,32352118210626,0,201,3
201,32352118210626,141,201,1
201,32352118210626,22,201,2
1221,34240871628866,0,1221,1
1221,34240871628866,0,1221,2
1221,34240871628866,0,1221,3
1221,34240871628866,0,1221,5
1221,34240871628866,0,1221,7
1221,34240871628866,0,1221,8
1221,34240871628866,0,1221,9
1221,34240871628866,0,1221,11
1221,34240871628866,0,1221,10
1221,34240871628866,0,1221,15
1221,34240871628866,0,1221,16
1221,34240871628866,0,1221,12
1221,34240871628866,0,1221,14
1221,34240871628866,0,1221,13
1221,34240871628866,0,1221,17
1222,34240871661634,0,1222,1
1222,34240871661634,0,1222,2
1222,34240871661634,0,1222,3
1222,34240871661634,0,1222,5
1222,34240871661634,0,1222,7
1222,34240871661634,0,1222,8
1222,34240871661634,0,1222,9
1222,34240871661634,0,1222,11
1222,34240871661634,0,1222,10
1222,34240871661634,0,1222,15
1222,34240871661634,0,1222,16
1222,34240871661634,0,1222,12
1222,34240871661634,0,1222,14
1222,34240871661634,0,1222,13
1222,34240871661634,0,1222,17
1223,34240871694402,0,1223,1
1223,34240871694402,0,1223,2
1223,34240871694402,0,1223,3
1223,34240871694402,0,1223,5
1223,34240871694402,0,1223,7
1223,34240871694402,0,1223,8
1223,34240871694402,0,1223,9
1223,34240871694402,0,1223,11
1223,34240871694402,0,1223,10
1223,34240871694402,0,1223,15
1223,34240871694402,0,1223,16
1223,34240871694402,0,1223,12
1223,34240871694402,0,1223,14
1223,34240871694402,0,1223,13
1223,34240871694402,0,1223,17
1224,34240871727170,0,1224,1
1224,34240871727170,0,1224,2
1224,34240871727170,0,1224,3
1224,34240871727170,0,1224,5
1224,34240871727170,0,1224,7
1224,34240871727170,0,1224,8
